"Excel Raw Data Export"
"Copyright (c) 2010 QIAGEN GmbH. All Rights Reserved."
"File","Run 2021-09-17 mRT-OLA-PCR LOD dT_21 n = 1 (pcr).rex"
"Date","9/17/2021"
"Time","1:02:20 PM"


"Channel Cycling A.Green"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"Page 1"," 100aM (10^3)"," 100aM (10^3)"," 1fM (10^4)"," 1fM (10^4)"," 10fM (10^5)"," 10fM (10^5)"," 100fM (10^6)"," 100fM (10^6)"," 1pM (10^7)"," 1pM (10^7)"," RT Control"," RT Control"," Ligation Control"," Ligation Control"," PCR NTC"," PCR NTC"
"1","10.0345507852947","9.59454598960207","9.34579878045202","8.59446801767699","10.1061773606978","9.35937539737036","9.59232979832659","9.07879104949373","9.6811451309048","9.09982670110846","11.4780542567221","11.8993122540845","11.3400282291905","12.2182258117255","11.6648546578164","12.2725769944813"
"2","10.1690817003245","9.77657270630491","9.60086758438784","8.8839042750693","10.2376047695343","9.58018616006714","9.75703475589033","9.31247933674118","10.0119529004857","9.36075597554196","11.9153006907642","12.1068131532769","11.5803491541647","12.4586392473781","11.8174766664123","12.4770674507456"
"3","10.3368974048763","9.79568169680324","9.62844281681544","8.93244068055238","10.3018016545139","9.77011696627169","9.98374327282544","9.41974634810524","10.1050965133135","9.44940362656087","12.1344828463162","12.3375060889366","11.7502098115511","12.7428091859312","11.8585997304239","12.6845901485407"
"4","10.4838199871388","9.91335055422948","9.86354913111608","8.99977111467155","10.3029933114621","9.85192879905629","10.0246687520663","9.5114569822741","10.2329180699517","9.50375480931672","12.2429672258008","12.6121684830772","11.9066147859922","12.6789247475903","11.8732629238466","12.8940006612243"
"5","10.6884362045726","10.1023444397214","9.94755982808169","9.22266182737686","10.502348799442","10.0018528812303","10.1021082881921","9.68975634116398","10.2037079423209","9.6433497074376","12.2343316254967","12.559090562295","11.9240536681599","12.8342459402198","12.09859235523","12.8421102053512"
"6","10.5849655037112","10.2215101345337","10.0305689071997","9.23522956024672","10.4968846163628","10.24867717744","10.3364614328222","9.68231890181993","10.3832557666387","9.75193916736604","12.5106540670743","12.8031410109689","12.1835660334173","12.943821367717","12.1319396760001","12.9540957757941"
"7","10.6981002517739","10.1767185473411","10.0358587014572","9.44800488288701","10.6469238398742","10.1833262487875","10.3570611123827","9.96983800005086","10.4304134105004","9.8331484644142","12.4645081019537","13.1401159685664","12.3177867375624","13.0695870087035","12.3830232482098","13.0961142313855"
"8","10.6227860794123","10.4184439959217","10.1732988915411","9.68784400919901","10.743877317464","10.2102475231338","10.6286208387376","10.0515536954081","10.5461458253859","9.82083365122962","12.615269194578","13.1757585005468","12.4394598306249","13.1908794646263","12.3659113450828","13.1840492357773"
"9","10.9012359807736","10.4472974191445","10.4103330505926","9.70234008000087","10.8796826123445","10.4022023854938","10.5828946364538","10.2309394275519","10.6938277256428","10.0874341954681","12.9159482210524","13.3606905797338","12.6932173647669","13.3537150268668","12.5518534261954","13.317819994405"
"10","10.8973830777447","10.6984054322118","10.411465394299","9.7085526817731","10.7181549662667","10.529815038856","10.8292104629939","10.2789466579808","10.8003356984817","10.209702558066","12.9883704454544","13.4995392949158","12.7537448182905","13.4837872892348","12.5782152030722","13.4055202446139"
"11","11.0601750427798","10.6117341878386","10.5364636126824","9.73706797894255","10.9710187576976","10.4814221408408","10.8003356984817","10.374826973591","10.8201724269474","10.3776607919432","13.1288624399176","13.7339335215279","12.9029271890338","13.5241884841335","12.6312003400582","13.3465578189771"
"12","10.9724036101051","10.8057717250324","10.6123227501117","9.93657333231607","11.1731943864751","10.5832761120012","10.872816052491","10.6279087510491","10.866066869729","10.331447754199","13.3368429083696","13.8780804150454","12.9257139950663","13.6815442130159","12.7234493018998","13.3404933359156"
"13","11.0774141044226","10.9057319425825","10.5546654459449","10.033511159627","11.1814297703517","10.6612438450388","11.1257049961559","10.6356336308843","10.9455825131609","10.4415139297263","13.4355687800412","13.905165178912","13.2130922407874","13.7818468502836","12.7831366009439","13.5469596398871"
"14","11.2904772804063","10.9836787154251","10.7129431185279","10.0176865935621","11.3373442762319","10.7729868361592","11.1239359557052","10.7193611556166","11.1526156506701","10.4528995076031","13.5820553902495","14.0236514839399","13.2864663375078","13.8673037308309","12.8780041199359","13.6689228220471"
"15","11.2641145952544","11.0787038550829","10.8928053711757","10.1035852832603","11.4639124132143","10.8634426533259","11.4487424022787","10.9227348526959","11.1893020384666","10.8014256286172","13.6705577172503","14.2501970956995","13.2461534548969","13.9341318888126","13.0079092596831","13.8189517051957"
"16","11.4610513466087","11.2321660181582","10.9720505582259","10.2821829120753","11.3819078863712","10.9612093864783","11.385033673887","11.0691292380466","11.3530644224167","10.7500762951095","13.9290709798835","14.2722718140434","13.6648610157422","14.2563951650699","13.1258106355383","13.9894712748913"
"17","11.637184056502","11.2312504768444","11.0898211424648","10.3681783997646","11.5034244766449","11.1680781261921","11.5148393987945","11.1109261532699","11.3795427379772","10.9023676915643","13.9381355655102","14.4934958419165","13.5295643549248","14.3096332979601","12.9998728414842","13.9855475264036"
"18","11.6024516161847","11.4467460135805","11.1149063037367","10.5469185579051","11.6632842501462","11.1744360519824","11.7143511100938","11.332181970772","11.3851922091794","11.0841535057603","14.252035444528","14.615904987157","13.8251824724702","14.4172688530665","13.2044394777824","14.0522680188508"
"19","11.7312314030671","11.528953994049","11.2969659978129","10.4688879442828","11.6827766724768","11.2263675898375","11.7104776660739","11.4749231846966","11.5984999207705","11.1612115663386","14.2919520397204","14.7648643414265","13.8354641467482","14.4877737087053","13.4683756771191","14.0930146377617"
"20","11.8004692149233","11.5327687495232","11.4932126696833","10.7699350317798","11.7409018081941","11.2207804402815","11.7840657663844","11.5323448878038","11.810482948043","11.3090480130993","14.4127010549533","15.0731161465883","14.1429334379666","14.5918756607701","13.44706390987","14.3928544180318"
"21","11.7634851606012","11.7266600544238","11.4649750950964","10.8239284938759","11.9110834995477","11.5254166753366","12.0890049771339","11.6489407695633","12.1628573608432","11.6648682819431","14.623483634699","15.2185854886702","14.1952333163137","14.7188525215534","13.4159668057585","14.4553409511066"
"22","11.9309118439354","11.8532082093538","11.3305867093919","11.0285852343531","12.0267541517255","11.4689156117401","12.1460640526788","11.8669413290608","12.4740156463663","11.985961699855","14.5129647189615","15.2140077821012","14.2440195038044","14.9289183896646","13.6176279850462","14.5557989732858"
"23","12.0583466849775","11.8634535526273","11.5299203987691","11.011005569543","11.976806286717","11.6305652080429","12.1998423234404","11.9220009664047","13.2670152766285","12.5092074325308","14.8285903206938","15.6066928417581","14.345197222858","15.1336436001119","13.4853785872326","14.7100785839628"
"24","12.1053342019238","11.9536997678449","11.6024152851802","11.151801836169","12.2420952816924","11.726122355557","12.5087357900359","12.1741563032476","14.7903351702848","13.5111009384298","15.1228351262684","15.675084560413","14.5976019860204","15.0367851420724","13.6012817578393","14.6659909099827"
"25","12.1896187787696","12.0413010859337","11.611810482948","11.3846175187443","11.9940607191694","11.7723353933013","12.7941812263167","12.4474517433433","16.8818697388164","15.2210923279818","15.087248907345","15.946113854102","14.6508545052262","15.2121884371827","13.8753807419406","14.9314224342835"
"26","12.2224765392538","12.2593525088375","11.7569492128888","11.4563646470261","12.369726100557","11.8685689580631","13.2051575494011","12.9795420113571","21.0671505956468","18.2042311087859","15.2335901935353","16.0994670241638","14.8226138704509","15.2560874694086","13.7630927857524","14.9560031535312"
"27","12.384730805422","12.2181335868679","11.8420182599629","11.4930952925917","12.3842221713588","11.898222323949","14.3838476317304","13.5810744531276","26.4454108491646","22.6472223130497","15.4040915977286","16.1137451089385","15.0449596180885","15.3302697912448","14.0584638524671","15.0540814949146"
"28","12.3919606753207","12.5050954233834","12.0704732057444","11.6999059026983","12.6581216144045","12.3111968522818","15.9557723119179","14.7718776226444","33.706307425694","28.2613616133872","15.585768418911","16.2766079194324","15.0888838025483","15.5987894509295","14.0480104316222","15.2329641823805"
"29","12.4903995320567","12.6075488561183","12.0350957503624","11.8115728781785","12.8359982125146","12.6717021438926","19.054449276468","16.2728313115129","42.4192089287077","35.7673820800394","15.8247725732545","16.6324512444906","15.064538726704","15.7462542035671","14.0844586861982","15.2889530550322"
"30","12.5590469650895","12.2575722896162","12.3053112295502","11.9419139899799","13.3905546654459","13.2389453836009","23.647727872951","19.6103499765665","51.8243177945627","45.0157422242568","15.4958637151359","15.7208616261031","15.1577254667207","15.8384832532235","14.322287496927","15.415317878124"
