"Excel Raw Data Export"
"Copyright (c) 2010 QIAGEN GmbH. All Rights Reserved."
"File","Run 2021-09-09 OLA-PCR LOD (dT_21)(pcr) (n = 3).rex"
"Date","9/9/2021"
"Time","4:45:32 PM"


"Channel Cycling A.G2"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Page 1"," 10^0"," 10^0"," 10^1"," 10^1"," 10^2"," 10^2"," 10^3"," 10^3"," 10^4"," 10^4"," 10^5"," 10^5"," 10^6"," 10^6"," 10^7"," 10^7"," Ligation Control"," Ligation Control"," PCR NTC"," PCR NTC"
"16","5.45684421628574","5.17369853259073","5.51115180183617","5.629911497673","5.64681903889961","5.47666641234963","4.98979552910658","5.24957304082962","5.48812521117396","5.52281223773556","5.40147576540344","5.373137581881","5.59975585564965","5.518069225096","5.73901986216017","5.5887863143528","5.35004783116479","5.31882552482232","5.57958851504285","5.29008490555755"
"17","5.49334325169757","5.20966482971518","5.46414674819344","5.66273201887759","5.61008839333399","5.47165049797231","4.95169132385887","5.34151598382544","5.53864347295338","5.52270953278049","5.42665315153299","5.43302560972508","5.59766318978953","5.5317224165931","5.80409595744913","5.66847231759111","5.39166639418413","5.31481269550622","5.52319371328298","5.25154497596704"
"18","5.41167080420914","5.11685867602553","5.45793414642121","5.68747343295295","5.6019390695518","5.41695277332723","4.89690623331044","5.32661936369879","5.55081601087552","5.53892322168816","5.40997722046017","5.41822435848529","5.61477509291654","5.51654332290633","5.98059756677289","5.79973623690721","5.4387513760368","5.36639454744284","5.4788608050224","5.27417192557957"
"19","5.59100734976221","5.24060207740684","5.60968595759166","5.78164339665827","5.77543806108695","5.51766231784543","4.98784727898942","5.49237593870233","5.70700134788027","5.70334554055085","5.54578251534077","5.55827479150894","5.86521588581557","5.73453116655222","6.18553796855468","6.20584420538643","5.54055085069047","5.42926898385813","5.60675153030383","5.22837669438722"
"20","5.5542839703975","5.15724422064546","5.55275806820783","5.77655705602604","5.70321202410925","5.44675872943211","4.93436077414104","5.47243021722308","5.57447283013774","5.67412598083232","5.54414762013755","5.52976054234924","5.7801174944686","5.72640573739223","6.51234709188475","6.57663843747616","5.55865822334122","5.42458228427558","5.58589194432637","5.214770733196"
"21","5.58545597227218","5.24628648226726","5.5845985605656","5.87543551791664","5.7545840644948","5.51695805529635","4.96732026143791","5.54346393668893","5.65029843125517","5.78022648748215","5.66426630514522","5.56390889190157","5.9399557488365","5.85183489738308","7.2940667836525","7.58091683246181","5.68808651865415","5.57811151997465","5.65896086060883","5.2323186083772"
"22","5.67754295838525","5.21858548867018","5.63286793316548","5.89045196049087","5.83880604022513","5.49411982691909","4.95155260547799","5.55381446203145","5.7318608377203","5.83930070082508","5.67788204776074","5.56994989954477","6.17663407775562","6.07639683629613","8.45337097225401","8.99964395615574","5.70840009155413","5.58175020981155","5.63245711334519","5.27985633043999"
"23","5.76048421962819","5.31567101548791","5.66791282012156","5.97590248311237","5.87980977086035","5.58518348973831","4.9996693878589","5.612737761971","5.70799318430355","5.81122242371956","5.66676476037886","5.69588769359884","6.28641184100099","6.33531113732533","10.2380407415885","11.0281020319931","5.61226825360494","5.6910282820102","5.68562055172263","5.35814685047919"
"24","5.82072996813212","5.23628595407034","5.63118944075685","5.99777654252363","5.9863322761011","5.52722463823402","4.88227664606699","5.66659037155718","5.77096208133059","5.90911491804145","5.77530503371657","5.67208361943999","7.06696167442334","6.91325246051728","12.6821321341537","13.5008555951564","5.6879911497673","5.5872816052491","5.66262302586404","5.2883700821444"
"25","5.79900053406577","5.18065591995553","5.69619287403677","5.98731321322303","5.90798809796292","5.49688657264762","5.31366093279575","5.59670405127031","5.73445780587003","5.70605254972387","5.88367538974085","5.67548420146269","7.89145749090817","7.79186694132906","15.4354879969841","16.6869889094654","5.69270509760324","5.56966036938571","5.66813974916515","5.25632613616134"
"26","5.83372752473233","5.12626840619516","5.6948849578742","6.08060284874201","5.92183566033417","5.50763496059903","5.28681511515112","5.50005575411847","5.81673914702067","5.69415833778388","6.09421859135753","5.91866941329061","9.12184328984512","9.2988479438468","18.7554087782973","20.0347367145531","5.64748138105886","5.66785469051434","5.70828271446262","5.25276569771878"
"27","5.80431394347622","5.11896587428746","5.70768201993546","6.08551591842963","5.94491493095293","5.52846101026463","5.28114747844663","5.64027945808674","5.88763491029456","5.80946176734687","6.26371949558033","6.31296253910125","11.2126344701305","11.3219594931657","22.3969380229394","23.6325627527275","5.74936469649218","5.64685536990412","5.62341907729868","5.26447993145178"
"28","5.91868848706798","5.26690572467638","5.78571246916406","6.18702474504718","5.98282773151164","5.61335818374042","5.25947966735332","5.62471022530533","5.97907166458323","5.89364461738003","7.17550418351517","7.13321126115816","13.776862236464","14.0193353606034","25.4997874636236","27.0217949696091","5.88347193611556","5.72254011851174","5.75455863279164","5.34441373077216"
"29","5.91744869153887","5.22468909742886","5.73837317027978","6.15725008950003","6.04057726053606","5.61099666844689","5.29618851431623","5.6996806504703","6.1866178377966","6.08082195264617","8.40733958953231","8.30025395372157","17.0967950185162","17.151617456321","26.6896569263244","29.423426958332","5.87584242516721","5.85921009129981","5.72294702576231","5.22993438620584"
"30","5.90524147402152","5.14971643650975","5.67450326434076","6.10157422242568","5.96921198889613","5.52224002441444","5.21034561684596","5.77754253452354","6.29227566512987","6.26371111150237","10.1257779376342","9.89874549041407","20.3942277300025","19.7314412146181","28.4193734090736","30.3316802726279","5.90454788211712","5.76978831041546","5.72589710332901","5.22855471630935"
"31","5.99354034739706","5.06470412169657","5.69220205292533","6.12700592558684","5.95941100175479","5.51044896203972","5.36550807093265","5.81902800030518","6.77939269092851","6.72825762777697","12.3096709500921","12.1446555275807","23.6012563261362","22.9026474402991","29.3211495912343","30.7502670328832","5.94538443931898","5.83363306412059","5.70135746606335","5.21983395409809"
"32","6.06457109432619","5.09276791721287","5.74006256198978","6.22975000635793","6.06851300831617","5.64104240918157","5.45791737826528","6.0339622230215","7.50095368886854","7.43938353551537","14.9937183693192","14.8923358628097","26.4729860815922","25.5194425370667","30.2307382096808","31.8042703462708","6.04213669903759","5.79420274545017","5.81185626001373","5.22708694372691"
"33","6.0351226780481","5.04043640802624","5.70112271188032","6.1749740303185","6.09738777282838","5.57270378968708","5.63737628054405","6.16714177712118","8.6781327316919","8.65705348287175","17.7500063579258","18.025599943659","28.5945487144274","26.7861230095151","30.1649500267033","32.1583886472877","6.10099292635342","5.80987258716716","5.8256911065334","5.2020040182091"
"34","6.07044581775642","4.97881539126675","5.68725544692585","6.27287490871835","6.15050481930775","5.59809916184373","5.86131728956174","6.60563057907988","10.2150568398566","10.2125112241844","20.7886879784339","21.0586239883562","30.0027974873477","27.8779982510813","30.3362579791969","33.0087856752998","6.14704610767783","5.92584115358206","5.86284319175141","5.2503242542153"
"35","6.06088349736782","4.93159849992077","5.68844598599691","6.24856946669719","6.19528026715026","5.66580198875919","6.12993057145037","7.17272122856925","12.0388596424303","12.2011139085985","23.3345731288624","23.5838673990997","30.7176100011989","28.6781578839258","30.6642034245605","32.4713075891835","6.18088480528398","5.93030986713752","5.8979640943477","5.19340810254063"
"36","6.10262782155664","4.89509422446021","5.69119901232513","6.25728890778101","6.2253539548115","5.67130893063601","6.85822608001596","8.03821798099665","14.1246226116906","14.5030645202309","24.5977780516577","25.3675370178002","31.0913061722744","28.8266902091576","30.4997329671168","32.6515411612116","6.16333693010278","5.94546980447644","5.77012977104531","5.19844357976654"
"37","6.15220287456497","4.90495390014731","5.62611036632552","6.26504921034562","6.28854810406653","5.74478698992318","7.60916558581928","9.18996392331252","16.6824112028964","16.9913568540257","25.7846952010376","26.7750057221332","31.8082894636454","29.5466980566546","31.253121741563","33.1657384095013","6.20654846793551","5.99720251265227","5.88527758704001","5.21858548867018"
"38","6.17826897295883","4.82652399481193","5.64445091796889","6.32159478577423","6.46568354968447","5.90086722107779","8.56441214618143","10.625510904751","18.6642906189713","19.11873279692","26.3515678644999","27.4898908979934","32.2481821222952","29.8466468299382","31.4776328170698","33.6519199119336","6.28325830980901","6.06031128404669","5.92874036774243","5.27586550932855"
"39","5.72264184532438","4.78685689580631","5.60474773567014","6.35929274433509","6.62906407699267","6.04638742656596","9.55945023923966","12.1142548608788","20.1235980773632","20.6452218720472","26.973917971858","27.7240078910942","32.689879453727","30.3630375626256","31.5459149837726","34.1707761987002","6.29104041097632","6.02251795659898","5.92813000686656","5.22224765392538"
"40","6.23418238890887","4.67729711858803","5.57869840543221","6.42807105155469","6.94183769487043","6.33957863300962","10.8426540525419","13.4487150142907","20.8520637827115","21.6833048693886","27.2145672795707","28.4691386282139","33.1521324483101","30.3653518476132","31.7756051837077","34.7996236107932","6.23178454261082","6.09074758307993","5.9149837726171","5.24550676301649"
"41","6.1896950738791","4.63492790112154","5.5016403448539","6.4639396614677","6.80040109428986","6.59669315196896","11.4670532285547","14.1503585870146","21.1368925001907","21.9910843714918","27.6046605412593","28.7361969431093","33.5376952337355","30.8463988708324","32.0040930082264","35.1607283639785","6.28475514719507","6.13892249506807","5.97136390224053","5.2356565194171"
"42","6.28852903028916","4.60244798308428","5.48585312604539","6.49849044676236","6.91179836548948","6.79865720607309","11.7883573662928","14.7108960315644","21.1302773674026","22.0996414129854","27.1542432796724","29.1940302011257","33.8930124579014","30.8844783049407","32.4838417857415","35.7153683782203","6.3372105120789","6.17074845502403","6.0058336414482","5.16283137020148"
"43","6.21530479896239","4.48037580791071","5.6771190966659","6.45629561811755","7.26176852063783","6.88426031891356","11.7871584431438","14.6483558403906","21.2619211108568","22.4334325169757","27.4665663930942","29.1850728618296","31.0711833371481","31.3806553749905","32.1675440604257","34.9494672058188","6.34458392755486","6.16413621220213","6.00147503878334","5.2637756689027"
"44","6.24573564834494","5.25864042114901","5.6271751442271","6.48111696040284","7.41416800183108","6.98300526436256","11.73805345744","14.9104804048727","21.004915584911","22.049613619767","27.5496554004222","28.6653442181023","33.7666895551995","30.9417359680578","32.4575744694765","35.2574959945068","6.39972915236134","6.19854167347873","6.00829856036997","5.1972228580148"
"45","6.40238040741589","5.19667789294706","5.54500139874367","6.55821861818657","7.55321583886473","7.00935886676331","11.7236239003234","15.3302306655477","21.5112300532305","22.6418453243814","28.24963759823","29.2646241375928","33.5214552747169","31.4982833600366","32.7781229223207","36.2300043233895","6.47961648991633","6.21249277921285","6.04889426587756","5.28995076031011"



"Channel Cycling A.Green"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Page 1"," 10^0"," 10^0"," 10^1"," 10^1"," 10^2"," 10^2"," 10^3"," 10^3"," 10^4"," 10^4"," 10^5"," 10^5"," 10^6"," 10^6"," 10^7"," 10^7"," Ligation Control"," Ligation Control"," PCR NTC"," PCR NTC"
"1","17.7757432415249","18.717152230542","18.2590473283996","19.109342629599","17.804813634523","18.9332853764074","18.7632562752728","16.9274869480866","17.7773708705272","17.8656697439028","17.3411741230464","17.3503295361844","17.8426604104677","18.070852725007","18.8142468401109","18.4761323465833","18.4436751354238","18.6542716458029","19.817763681348","20.8292691515397"
"2","18.1837949187457","18.6540368916199","18.4853513389792","18.7854992341145","18.4448709145436","19.2514178174512","18.8166041633654","17.0769582900505","18.1373093984676","18.154166984563","17.4108214208924","17.6440070191501","18.1743088934666","18.5307909455312","19.4090689453473","18.7705923434923","18.6268914829226","18.9387937156305","20.129919672149","20.7881871695101"
"3","18.3683019251799","19.1476075614322","19.0852725006994","19.2125073116147","18.746725668218","19.446801767699","18.7767350779482","17.5592104546099","18.1935497934582","18.9034866865034","17.8974241597267","18.042839703975","18.8686706848758","19.0117240151573","19.7608495113645","19.3505760280766","19.1446809592838","18.9659832804717","20.652029743355","21.0069047074083"
"4","18.3546414674819","19.3141656542893","19.1528699677017","19.3297768074605","18.803927437482","19.548768923912","18.8142842396744","17.8542224855152","18.3902821829121","18.7608656951756","17.9264006510516","18.0516772208235","18.9294270237278","18.921069774812","19.8808779023931","19.1488240149261","18.9587624933242","18.8230934397105","20.5504437832202","20.7578647542026"
"5","19.0129320210574","19.433303402175","19.2986299578197","19.6231021591516","19.1960843002271","20.1769092851148","19.1458762493324","17.9199605612973","18.7978238287233","19.3558149589278","18.5972263793275","18.5675847511508","19.7063146918949","19.6491598734675","20.2289870552631","19.7670455990438","19.7464967828895","19.4925788333891","20.8828870069429","21.1436050026116"
"6","18.8216220340276","19.5589052741719","19.4111924925612","19.756826678319","19.2928969253071","19.9900229472214","18.7370224953196","18.14328221561","18.9938435715501","19.3780422674907","18.5107194628824","18.471046005951","19.5768555850955","19.6077257601634","20.1444911996526","19.5785458152132","19.5270974797182","19.2278934920272","20.903920981742","20.8832793817916"
"7","19.4093668595843","20.004342952386","20.0370031280995","20.2459050067198","19.7233955485272","20.4824394089672","19.0006430587799","18.3400531718225","19.1924162661173","20.2777141985199","18.9862923119961","19.2868950433611","19.8793639680638","19.9573837317028","20.9196830483166","20.2014190890364","20.0994016283556","19.8308155947204","21.0954960453702","20.8417530436299"
"8","19.4435543348338","19.780161091674","20.0309875521594","20.3481236852718","20.0047048650848","20.4413672083619","19.181480633758","18.8407911802853","19.5445181963836","20.3210752524097","19.2105216824832","19.3167772945754","20.3559711822472","20.070700134788","20.9565372192976","20.4003967345693","20.426162682972","19.7145545637191","21.2425930164543","20.760016667547"
"9","19.6429388876173","19.8620584420539","20.332646677348","20.7705806057832","20.1111134230841","20.8439256377","19.132231162444","18.8447648839043","19.6783867692542","20.6653950815086","19.3961496401414","19.2771583341508","20.6413484280273","20.7214465552758","21.2573434042878","20.6213943224701","20.5839436942092","20.3057254030017","21.2485948984003","20.9444436964532"
"10","20.1131347480626","19.9460484582938","20.5165178912032","21.3180525128339","20.6785178403398","21.0308559221354","19.4741741054398","19.3990997177081","20.0993743801022","20.8770122835126","19.7716233056128","19.9316118382266","20.9920907403169","20.7871307756865","21.8068716461942","21.2211912601018","20.6819609016908","20.5409831896442","21.2460081308788","20.9901931440041"
"11","20.4595000127159","20.2077406838222","20.6056814424862","21.3631756204427","20.776073853666","21.3970906131584","19.3441890374827","19.7439345387961","20.3386549172198","21.204385622411","19.9152034354598","20.335495028102","21.4053559166857","20.8751049057755","21.9126094017374","21.430591991361","21.0998484997112","20.6722186030952","21.5092346426748","20.8444597034663"
"12","20.3846545103126","20.5057778873297","21.0678045537281","21.8466937807748","21.5669925557772","21.6657402260515","19.2982237111328","19.968591846596","21.11555187774","22.0799220616112","20.4036011291676","20.6102434987763","22.0837955056312","21.5946695150174","22.4132143129625","21.5845404309584","21.6312984337704","21.0274707273617","21.8229081515875","21.277062755662"
"13","20.9914549477379","20.677602299026","21.3749468659059","22.1417308817171","21.3275349050126","21.4153251443249","19.3252969151344","20.2642353958445","21.0031716966942","21.6620889600977","20.4716127696215","20.8488375895105","21.7860685130083","21.7062638284886","22.2626077668421","21.7601281757839","21.6637882602634","21.0911217924264","21.946669718471","21.1689500703005"
"14","21.0583221615494","20.6384810733632","21.5282497314999","22.3339367582902","21.7388745381421","21.3934348058289","19.4481683724073","20.5114824139773","21.2926426082755","21.8965790446679","20.4686867264116","20.9952951349152","22.1124589913787","22.2805698154748","22.7835507743954","22.2398209608097","21.9553346630481","21.088085638326","22.1387699048491","21.0589761196307"
"15","21.1855306324865","20.7975773368312","21.6050143493494","22.8098901937309","21.8820096131838","21.6113527122911","19.2341060937994","20.785076676585","21.5069374053123","22.415808346685","20.7079168891941","21.2040542047409","22.2399290455482","22.1249141680018","23.521375346507","22.6749065384909","22.1602613454296","21.5461458253859","22.0668345159075","21.0743623000432"
"16","21.6625291241908","20.8405813687343","22.1977351251785","23.1100234167297","22.6824406805524","21.8188754100862","19.4893314005239","21.2419753893775","21.7898832684825","22.7885275630755","21.3338419673966","21.8945165614884","23.1292984119718","22.6782853219109","24.1436963890615","23.184205738566","22.7429852515684","22.0383001449607","22.2868187482516","20.9973296711681"
"17","21.8588758460583","20.7761755804786","21.9445716029603","23.3016163663909","22.5441875842425","21.7607737497873","19.4463009587752","21.2061166879203","22.0627850062503","22.7121385519188","21.7327709293834","21.5787638012403","23.0201964054104","22.8509956511788","24.5616337326111","23.7202585314281","23.0648699168383","22.2375448233768","22.5892212616864","21.0728887572424"
"18","21.6913535842353","20.6855369904122","21.7694361791409","23.6186770428016","22.8303578240635","21.378093130897","19.2449131702966","21.4358739604791","21.9315741860947","22.94682230869","21.5625238422217","21.740836412386","23.3022703244722","22.9694056610971","24.2359044785229","24.3057438479732","22.8544180318042","22.0855492574691","22.2286388365583","20.8040487271433"
"19","22.2276998198262","20.9687131362572","22.5149215627586","24.1032527148343","23.2764934767681","21.9450484473945","19.5053533735154","21.9265605074715","22.7585964047397","23.4795265008128","22.1319033449956","22.4574067879172","24.1225182081213","23.1892445694231","26.1783779659724","26.5936268151878","23.481169780094","22.7498937318118","22.7725642786297","21.1480888075074"
"20","22.3353933012894","21.0151944644964","22.6143399592701","23.8713155820045","23.2150759136339","22.2863101141884","19.639079252667","21.8709468223087","22.547359067225","23.6884577237061","22.5796466446501","22.2426067104483","24.0317605641478","23.5584039063096","27.537722062785","29.1092001002736","23.4605427125455","22.6516658743713","22.5496735659244","20.9780015767656"
"21","22.5771398053385","20.8619552192587","22.9454998601256","24.3060959792477","23.413290608072","22.1748465923334","19.4159609369039","22.586709391928","22.6704559904377","23.7165108485777","22.6708374659851","22.3934362730426","25.3144121461814","24.6111492586658","31.6209189452495","33.8334477759976","24.0462566349497","23.1054970626383","22.7533633427431","20.9568423997355"
"22","22.9097864826865","20.7868205648018","22.8388320308668","24.7026125625347","23.5152426729447","21.9999491365937","19.3325449505353","22.58640421149","22.6260776684215","23.9797876648415","22.9078246084426","22.7450980392157","25.9778308210444","25.2594327165167","39.2793672592253","42.4746064443936","24.4163130681785","23.3939116502632","22.7440081090802","20.7779921307044"
"23","23.199613438112","21.1512932021057","23.1733315894451","25.108720531014","24.1464866102083","22.2081984544791","19.1819990492456","22.5556514135136","22.9578524016611","24.297144019735","22.6825360494392","23.0110119274688","26.6071564812695","27.0647364003967","49.6264082805626","55.3529235699069","24.2678466976933","23.4294651712825","23.2369835093571","21.305736302303"
"24","23.509139064186","21.0097403423107","23.4919684725132","25.0324254215305","24.5085323364106","22.2829676617729","19.0061290404618","22.8904108785088","23.219348439765","24.56925541842","23.1247615777829","22.8355077439536","30.7402151522087","30.2133719895221","65.7271804261962","72.219776866149","24.2215037766079","23.5472457465476","23.3125302001475","20.9974313979807"
"25","23.1431237565364","20.6149385824369","23.3600366216525","24.8219682964476","23.9751659418631","21.9935912108034","20.9757054572802","22.4402037079423","23.410064414871","23.1922827496757","23.6104232991393","22.8686961165789","35.4090371557183","34.9373617151141","83.3441236416746","91.7690488347389","24.0400440331775","23.1559726354874","22.8384832532235","20.7604079245187"
"26","23.4367132066835","20.8176655876358","23.2812346728575","25.4585042637229","24.0361202846898","22.2080978455435","21.1007858396277","22.1707048578186","23.6131016309547","23.4346884518548","24.8530365453574","23.9614600704095","43.431519270384","44.2246781981275","100","100","24.1856394652162","23.4013533578651","22.7706314691895","20.7642735433992"
"27","23.822493978136","20.9136632803376","23.4797690801353","25.4176648610157","24.2174846592333","22.1835660334173","21.0846621398235","22.6164136212202","23.8037689784085","23.8068716461942","26.1282579478963","26.4783703364614","56.7474304897056","57.8915553051511","100","100","24.4778689685991","23.5015386180413","23.2000516459203","21.091833880115"
"28","24.0209870239625","20.9807191359034","23.7215737137916","25.9687844009199","24.300973307611","22.4157211522741","20.9789752476866","22.8507667658503","24.0583548594535","25.014701480712","30.7852674143587","30.7295573122994","72.9485008010986","75.174842959233","100","100","24.9686896608389","23.8254367895018","23.1618219272145","20.9896747285166"
"29","24.0297805244017","20.9289223022343","23.3196002136263","25.3098126410097","24.555937031103","22.4466751681217","20.8658541237507","23.3295185778592","25.2377682590546","25.7844772150105","37.9635745348723","37.2944580406242","93.5140437497956","94.8801286452923","100","100","25.2692263675898","23.9850696339595","23.4301009638616","21.0890173189899"
"30","24.1584903741003","20.5198966746232","23.1146011232988","25.5926662793223","24.3218999662122","22.2251468680858","20.6629458128657","23.4102824008981","26.0822461280232","26.7679865720607","48.1825233335877","47.8035727909841","100","100","100","100","25.5807692726896","24.1605483857715","22.948246484067","20.5432211795224"
"31","24.0159711095852","20.5458034755357","23.2030866821437","25.5978230462094","24.447535374521","21.9476869865975","21.4463645380331","24.0491994463155","28.5932271741381","29.1285572594797","63.206859517228","62.3214906368946","100","100","100","100","25.3595134551875","23.9998664835584","23.2388227664607","20.6223137763536"
"32","24.6383905253212","20.1507121855028","23.0534476586205","25.8947781447209","24.7960123089443","22.5518534261954","21.9461792499101","24.6827903664708","33.2711782508075","33.9720994653473","80.0030518043793","80.4425116350042","100","100","100","100","26.1437590600443","24.49018517913","23.6364429040099","20.9435525182836"
"33","24.4222552834363","20.1718165865568","23.0665184361682","25.8981569281409","24.8959158641008","22.3154039826047","22.7295338368811","25.5910230000411","39.2867360952163","40.9481401333084","97.2597144215363","98.2958942331796","100","100","100","100","26.0151064316777","24.6595966531879","23.5276511083332","20.848503344269"
"34","24.8416876478218","19.8670117553157","23.3377838813865","26.2863648901644","25.4673075455863","22.5299458304723","23.9610240983553","27.9929617761502","49.5790035858702","50.7837687604225","100","100","100","100","100","100","26.6991465847039","24.7329416851047","23.7330243381399","20.8318346793971"
"35","24.7295925254268","19.8134584573129","23.2977289489077","26.1290795875369","25.5551995117113","23.1669010016458","26.2045217568221","31.4145113298238","62.0436525403337","63.1087713944203","100","100","100","100","100","100","26.678206301976","24.9513491518527","23.6112655178803","20.6945906767376"
"36","24.7208143957972","19.1746042924802","22.9696404152801","25.9621358270935","25.5936713206683","22.816379470076","30.193571592061","36.0562609113226","73.5529458715542","76.0304348127649","100","100","100","100","100","100","26.9423854546308","24.9863213767998","23.6917442822684","20.6246808810325"
"37","25.1571134290292","19.4378140361203","23.1356272729585","26.4649423971923","26.2414849208166","23.4475999319213","34.2453142086926","43.190152844536","88.929783067572","92.4125785203835","100","100","100","100","100","100","26.5018692301823","25.2898333832186","24.0031457060525","21.0549852985193"
"38","25.0889927955618","18.9096157269652","22.8000305180438","26.7533161124372","26.8112752434107","24.1973754482338","39.8549219148899","52.4068759500208","99.8918516823072","100","100","100","100","100","100","100","26.8508313232506","25.2804935203654","23.9678152015071","21.1476964326587"
